시도교육청,교육지원청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,1학년,2학년,3학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수,학교급,mid,high,위도,경도
경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,S090005173,세류중학교,3,공립,5,5,6,3,0,19,454,23.9,mid,1,0,37.25806,127.006883
경기도교육청,경기도평택교육지원청,경기도 평택시,S090005174,비전중학교,3,공립,10,11,13,3,0,37,1058,28.6,mid,1,0,37.0074401,127.1026411
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005175,기안중학교,3,공립,8,7,7,2,0,24,656,27.3,mid,1,0,37.2243929,126.975825
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090005266,석호중학교,3,공립,3,4,3,1,0,11,231,21,mid,1,0,37.2997514,126.8521151
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090005268,광덕중학교,3,공립,3,2,3,0,0,8,181,22.6,mid,1,0,37.3375226,126.8462272
경기도교육청,경기도포천교육지원청,경기도 포천시,S090005287,송우중학교,3,공립,6,6,7,1,0,20,513,25.7,mid,1,0,37.8356184,127.1445189
경기도교육청,경기도안성교육지원청,경기도 안성시,S090005321,한겨레중학교,3,사립,1,1,2,0,0,4,30,7.5,mid,1,0,37.0305583,127.4227625
경기도교육청,경기도군포의왕교육지원청,경기도 군포시,S090005323,당정중학교,3,공립,5,4,4,1,0,14,323,23.1,mid,1,0,37.348829,126.9588683
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005329,동백중학교,3,공립,13,11,13,2,0,39,1199,30.7,mid,1,0,37.2856044,127.158908
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005331,용인백현중학교,3,공립,8,11,9,0,0,28,890,31.8,mid,1,0,37.2809286,127.1646238
경기도교육청,경기도동두천양주교육지원청,경기도 동두천시,S090005335,송내중앙중학교,3,공립,6,6,6,2,0,20,461,23.1,mid,1,0,37.8884701,127.0525101
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005338,초당중학교,3,공립,13,11,10,1,0,35,1058,30.2,mid,1,0,37.26499,127.15714
경기도교육청,경기도광주하남교육지원청,경기도 광주시,S090005342,광주광남중학교,3,공립,13,11,14,1,1,40,1199,30,mid,1,0,37.3804224,127.2363074
경기도교육청,경기도평택교육지원청,경기도 평택시,S090005345,도곡중학교,3,공립,6,5,6,1,0,18,445,24.7,mid,1,0,36.9893107,126.8488231
경기도교육청,경기도여주교육지원청,경기도 여주시,S090005350,세종중학교,3,공립,9,9,9,1,0,28,737,26.3,mid,1,0,37.4,127.6
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090005351,신평중학교,3,공립,8,8,8,0,0,24,740,30.8,mid,1,0,37.544058,127.214236
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005352,양오중학교,3,공립,7,6,7,2,0,22,528,24,mid,1,0,37.697499,127.193143
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090005353,월곶중학교,3,공립,5,5,5,2,0,17,452,26.6,mid,1,0,37.3927737,126.737875
경기도교육청,경기도평택교육지원청,경기도 평택시,S090005354,이충중학교,3,공립,6,6,7,3,0,22,510,23.2,mid,1,0,37.059759,127.068547
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005356,판곡중학교,3,공립,10,11,11,1,0,33,952,28.8,mid,1,0,37.6628186,127.2421032
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090005358,풍산중학교,3,공립,5,6,5,1,0,17,412,24.2,mid,1,0,37.6647645,126.7989138
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090005360,서정중학교,3,공립,6,5,6,1,0,18,390,21.7,mid,1,0,37.618846,126.849749
경기도교육청,경기도동두천양주교육지원청,경기도 양주시,S090005362,회천중학교,3,공립,5,5,5,2,0,17,374,22,mid,1,0,37.8326562,127.0710326
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090005387,시화중학교,3,공립,5,5,6,2,0,18,301,16.7,mid,1,0,37.3409864,126.7561038
경기도교육청,경기도김포교육지원청,경기도 김포시,S090005389,감정중학교,3,공립,10,9,6,2,0,27,792,29.3,mid,1,0,37.621051,126.700813
경기도교육청,경기도고양교육지원청,경기도 고양시 일산서구,S090005390,고양송산중학교,3,공립,8,7,8,2,0,25,584,23.4,mid,1,0,37.6878704,126.7223288
경기도교육청,경기도파주교육지원청,경기도 파주시,S090005391,금촌중학교,3,공립,7,7,7,2,1,24,614,25.6,mid,1,0,37.7514216,126.7788248
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090005392,논곡중학교,3,공립,3,3,2,2,0,10,179,17.9,mid,1,0,37.3888406,126.8571415
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090005394,단원중학교,3,공립,7,8,6,2,0,23,554,24.1,mid,1,0,37.3275104,126.8229293
경기도교육청,경기도파주교육지원청,경기도 파주시,S090005396,두일중학교,3,공립,6,7,6,1,0,20,574,28.7,mid,1,0,37.7201685,126.7125706
경기도교육청,경기도안성교육지원청,경기도 안성시,S090005398,비룡중학교,3,공립,9,9,8,3,0,29,642,22.1,mid,1,0,37.0157625,127.2628855
경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,S090005400,서호중학교,3,공립,3,4,3,2,0,12,238,19.8,mid,1,0,37.2665006,126.9876845
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090005401,석수중학교,3,공립,5,6,5,2,0,18,469,26.1,mid,1,0,37.34303486,126.8092175
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090005405,안산성호중학교,3,공립,8,9,8,1,1,27,687,25.4,mid,1,0,37.3140509,126.8678842
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090005407,용천중학교,3,공립,5,4,5,1,0,15,348,23.2,mid,1,0,37.191373,127.201012
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090005409,임곡중학교,3,공립,8,8,8,1,0,25,676,27,mid,1,0,37.4087127,126.9315902
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090005410,풍동중학교,3,공립,9,10,8,1,0,28,726,25.9,mid,1,0,37.6709582,126.7996854
경기도교육청,경기도가평교육지원청,경기도 가평군,S090005419,청심국제중학교,3,사립,4,4,4,0,0,12,321,26.8,mid,1,0,37.686638,127.540426
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090005420,안산해양중학교,3,공립,6,6,6,1,0,19,519,27.3,mid,1,0,37.294924,126.820957
경기도교육청,경기도화성오산교육지원청,경기도 오산시,S090005462,오산원일중학교,3,공립,10,10,11,2,1,34,1031,30.3,mid,1,0,37.1398804,127.072826
경기도교육청,경기도용인교육지원청,경기도 용인시 처인구,S090005468,고림중학교,3,공립,5,11,10,1,0,27,755,28,mid,1,0,37.240454,127.218878
경기도교육청,경기도수원교육지원청,경기도 수원시 권선구,S090005469,상촌중학교,3,공립,10,11,10,1,0,32,1011,31.6,mid,1,0,37.2763425,126.9353439
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005470,기산중학교,3,공립,6,6,5,1,0,18,537,29.8,mid,1,0,37.2190944,127.0524274
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005473,석우중학교,3,공립,10,10,10,1,0,31,1007,32.5,mid,1,0,37.2081329,127.0704355
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005475,어람중학교,3,공립,8,8,8,1,0,25,622,24.9,mid,1,0,37.6823299,127.2144745
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090005477,잠원중학교,3,공립,12,12,9,1,0,34,1078,31.7,mid,1,0,37.238993,127.048582
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005479,보라중학교,3,공립,11,12,11,2,0,36,982,27.3,mid,1,0,37.250031,127.108087
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090005489,녹양중학교,3,공립,5,5,4,1,0,15,368,24.5,mid,1,0,37.76165147,127.0284196
경기도교육청,경기도의정부교육지원청,경기도 의정부시,S090005490,솔뫼중학교,3,공립,5,4,5,0,0,14,396,28.3,mid,1,0,37.7309234,127.0822675
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090005521,중앙기독중학교,3,사립,3,3,3,1,0,10,267,26.7,mid,1,0,37.2756961,127.0579282
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005587,화성동화중학교,3,공립,8,7,6,1,0,22,681,31,mid,1,0,37.214139,126.9618275
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005590,반송중학교,3,공립,10,10,10,1,0,31,1007,32.5,mid,1,0,37.1902736,127.0711292
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005592,솔빛중학교,3,공립,10,10,10,2,0,32,1021,31.9,mid,1,0,37.19599829,127.072406
경기도교육청,경기도부천교육지원청,경기도 부천시 오정구,S090005604,수주중학교,3,공립,7,7,7,2,0,23,571,24.8,mid,1,0,37.5313222,126.8171061
경기도교육청,경기도부천교육지원청,경기도 부천시 원미구,S090005605,원미중학교,3,공립,4,4,4,3,0,15,323,21.5,mid,1,0,37.4993096,126.7943375
경기도교육청,경기도부천교육지원청,경기도 부천시 오정구,S090005606,까치울중학교,3,공립,6,6,7,1,0,20,503,25.2,mid,1,0,37.5154597,126.8017052
경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,S090005608,안곡중학교,3,공립,10,10,10,4,0,34,810,23.8,mid,1,0,37.681177,126.786492
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005609,청덕중학교,3,공립,6,6,6,1,0,19,493,25.9,mid,1,0,37.2931589,127.1450266
경기도교육청,경기도김포교육지원청,경기도 김포시,S090005611,고창중학교,3,공립,9,11,10,0,0,30,1027,34.2,mid,1,0,37.6416853,126.6703293
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090005613,시흥능곡중학교,3,공립,6,7,6,1,0,20,521,26.1,mid,1,0,37.364852,126.814759
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090005614,응곡중학교,3,공립,8,8,8,0,1,25,681,27.2,mid,1,0,37.3809044,126.7832226
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090005615,시흥매화중학교,3,공립,4,3,4,1,0,12,252,21,mid,1,0,37.4132419,126.8155811
경기도교육청,경기도군포의왕교육지원청,경기도 의왕시,S090005616,모락중학교,3,공립,8,8,8,1,0,25,639,25.6,mid,1,0,37.368086,126.9678076
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090005619,은계중학교,3,공립,10,10,10,1,0,31,907,29.3,mid,1,0,37.447153,126.8001535
경기도교육청,경기도성남교육지원청,경기도 성남시 중원구,S090005620,도촌중학교,3,공립,5,5,5,1,0,16,426,26.6,mid,1,0,37.24578,127.09155
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090005622,샛별중학교,3,공립,7,5,6,1,0,19,546,28.7,mid,1,0,37.368157,127.129968
경기도교육청,경기도성남교육지원청,경기도 성남시 수정구,S090005623,수진중학교,3,공립,3,3,3,3,0,12,193,16.1,mid,1,0,37.4371922,127.1239637
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005654,능동중학교,3,공립,9,10,8,2,0,29,896,30.9,mid,1,0,37.2119261,127.0590855
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005657,와우중학교,3,공립,10,10,10,1,0,31,978,31.5,mid,1,0,37.219075,126.965945
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005661,푸른중학교,3,공립,10,10,9,1,0,30,951,31.7,mid,1,0,37.2021639,127.0565921
경기도교육청,경기도화성오산교육지원청,경기도 화성시,S090005662,향남중학교,3,공립,13,11,13,1,0,38,1290,33.9,mid,1,0,37.1288487,126.9275625
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005679,광릉중학교,3,공립,3,3,4,1,0,11,233,21.2,mid,1,0,37.34,127.18
경기도교육청,경기도김포교육지원청,경기도 김포시,S090005681,김포신곡중학교,3,공립,9,9,9,1,0,28,860,30.7,mid,1,0,37.5993793,126.7648861
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005683,예봉중학교,3,공립,8,8,7,1,0,24,625,26,mid,1,0,37.5953058,127.2204011
경기도교육청,경기도안성교육지원청,경기도 안성시,S090005684,양진중학교,3,공립,6,5,5,1,0,17,400,23.5,mid,1,0,36.9858422,127.1439016
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090005689,신길중학교,3,공립,7,8,10,2,0,27,654,24.2,mid,1,0,37.337364,126.787733
경기도교육청,경기도파주교육지원청,경기도 파주시,S090005691,한빛중학교,3,공립,10,10,10,0,0,30,1027,34.2,mid,1,0,37.71482,126.754327
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090005694,매탄중학교,3,공립,6,9,9,1,0,25,692,27.7,mid,1,0,37.2607231,127.0392486
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090005698,보평중학교,3,공립,8,8,8,1,0,25,715,28.6,mid,1,0,37.3939766,127.1156981
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090005700,운중중학교,3,공립,7,7,7,1,0,22,594,27,mid,1,0,37.3911849,127.0736441
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090005701,판교중학교,3,공립,7,6,5,1,0,19,541,28.5,mid,1,0,37.3872503,127.0875586
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005704,가운중학교,3,공립,3,4,3,4,0,14,249,17.8,mid,1,0,37.5996175,127.1563774
경기도교육청,경기도고양교육지원청,경기도 고양시 덕양구,S090005707,성사중학교,3,공립,6,6,7,2,0,21,473,22.5,mid,1,0,37.6638548,126.8432692
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005709,풍양중학교,3,공립,13,13,11,2,0,39,1093,28,mid,1,0,37.7188145,127.1909125
경기도교육청,경기도광주하남교육지원청,경기도 하남시,S090005713,덕풍중학교,3,공립,8,8,8,1,0,25,681,27.2,mid,1,0,37.5538597,127.1969077
경기도교육청,경기도김포교육지원청,경기도 김포시,S090005746,신양중학교,3,공립,4,4,5,1,0,14,297,21.2,mid,1,0,37.6589955,126.6356167
경기도교육청,경기도용인교육지원청,경기도 용인시 수지구,S090005749,용인한빛중학교,3,공립,5,6,5,2,0,18,486,27,mid,1,0,37.337021,127.084755
경기도교육청,경기도김포교육지원청,경기도 김포시,S090005752,마송중학교,3,공립,4,4,4,1,0,13,316,24.3,mid,1,0,37.68647,126.595176
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090005755,이호중학교,3,공립,10,10,9,3,0,32,835,26.1,mid,1,0,37.2857551,126.8573289
경기도교육청,경기도화성오산교육지원청,경기도 오산시,S090005760,세마중학교,3,공립,9,8,8,1,0,26,894,34.4,mid,1,0,37.1809263,127.0422608
경기도교육청,경기도광명교육지원청,경기도 광명시,S090005764,충현중학교,3,공립,5,6,6,1,0,18,466,25.9,mid,1,0,37.4301373,126.8817427
경기도교육청,경기도수원교육지원청,경기도 수원시 영통구,S090005767,수원원일중학교,3,공립,2,1,2,0,0,5,106,21.2,mid,1,0,37.2654785,127.0534441
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005775,흥덕중학교,3,공립,13,11,10,1,0,35,964,27.5,mid,1,0,37.27685,127.079598
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005779,별가람중학교,3,공립,9,12,11,1,0,33,991,30,mid,1,0,37.6593629,127.1222875
경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,S090005783,화접중학교,3,공립,8,1,1,1,0,11,274,24.9,mid,1,0,37.64585444,127.1147552
경기도교육청,경기도화성오산교육지원청,경기도 오산시,S090005832,문시중학교,3,공립,13,13,10,2,0,38,1263,33.2,mid,1,0,37.1741826,127.0471647
경기도교육청,경기도성남교육지원청,경기도 성남시 분당구,S090005834,삼평중학교,3,공립,6,7,5,1,0,19,522,27.5,mid,1,0,37.4004451,127.1159315
경기도교육청,경기도고양교육지원청,경기도 고양시 일산서구,S090005857,덕이중학교,3,공립,12,12,11,1,0,36,951,26.4,mid,1,0,37.7030066,126.7534426
경기도교육청,경기도안성교육지원청,경기도 안성시,S090005859,만정중학교,3,공립,11,10,9,1,0,31,936,30.2,mid,1,0,37.0082923,127.1730261
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005861,상하중학교,3,공립,4,5,4,1,0,14,343,24.5,mid,1,0,37.2619742,127.1354071
경기도교육청,경기도용인교육지원청,경기도 용인시 기흥구,S090005863,서천중학교,3,공립,10,10,9,2,0,31,805,26,mid,1,0,37.2401647,127.07596
